DATE,TIME,STATUS,NAME,TYPE,SOURCE,PRESENT,TECHNOLOGY,CYCLE_COUNT,VOLTAGE_MIN_DESIGN,VOLTAGE_NOW,CURRENT_NOW,CHARGE_FULL_DESIGN,CHARGE_FULL,CHARGE_NOW,CAPACITY,CAPACITY_LEVEL,MODEL_NAME,MANUFACTURER,SERIAL_NUMBER
08/26/23,22:11:07,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12160000,428000,3684000,1938000,1795000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,22:10:52,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12298000,233000,3684000,1938000,1795000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,22:10:02,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12385000,1000,3684000,1938000,1800000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,22:05:26,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12363000,289000,3684000,1938000,1766000,91,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,22:04:36,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12281000,347000,3684000,1938000,1779000,91,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,22:02:15,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12077000,914000,3684000,1938000,1783000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,22:01:50,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12539000,3684000,1938000,1786000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:49:48,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12386000,462000,3684000,1938000,1682000,86,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:46:37,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12265000,290000,3684000,1938000,1646000,84,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:46:27,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11923000,525000,3684000,1938000,1646000,84,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:46:12,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11911000,411000,3684000,1938000,1647000,84,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:46:02,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11797000,677000,3684000,1938000,1648000,85,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:45:27,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11977000,535000,3684000,1938000,1654000,85,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:44:11,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12041000,227000,3684000,1938000,1662000,85,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:41:21,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12004000,297000,3684000,1938000,1681000,86,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:40:50,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12136000,492000,3684000,1938000,1681000,86,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:40:05,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12045000,607000,3684000,1938000,1684000,86,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:39:30,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12269000,221000,3684000,1938000,1685000,86,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:27:28,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12003000,291000,3684000,1938000,1521000,78,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:11:00,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11788000,1484000,3684000,1938000,1763000,90,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:08:34,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12033000,837000,3684000,1938000,1766000,91,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:08:04,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11995000,983000,3684000,1938000,1772000,91,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,21:05:38,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12392000,712000,3684000,1938000,1743000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,20:59:27,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12148000,856000,3684000,1938000,1835000,94,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,20:55:31,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12518000,861000,3684000,1938000,1803000,93,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,20:54:11,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12076000,730000,3684000,1938000,1825000,94,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,20:52:45,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12539000,3684000,1938000,1826000,94,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,20:42:08,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12254000,223000,3684000,1938000,1719000,88,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,20:03:56,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12412000,1000,3684000,1938000,1901000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:58:05,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12397000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:58:00,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12209000,356000,3684000,1938000,1903000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:57:39,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12397000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:57:19,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12389000,425000,3684000,1938000,1906000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:57:09,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12416000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:57:03,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12198000,275000,3684000,1938000,1906000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:56:58,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12420000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:56:53,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12422000,11000,3684000,1938000,1907000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:56:48,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12416000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:56:37,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12424000,91000,3684000,1938000,1907000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:26:48,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12412000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:26:42,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12406000,1000,3684000,1938000,1907000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:24:42,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12385000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:23:56,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12277000,360000,3684000,1938000,1913000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:23:21,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12124000,617000,3684000,1938000,1917000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:23:16,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12421000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:23:01,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12416000,28000,3684000,1938000,1919000,99,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:21:46,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12408000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:21:40,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12412000,7000,3684000,1938000,1920000,99,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:21:19,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12397000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:20:59,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12261000,593000,3684000,1938000,1923000,99,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:20:49,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12428000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:20:44,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12427000,69000,3684000,1938000,1923000,99,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:20:29,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12426000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:20:23,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12242000,568000,3684000,1938000,1924000,99,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:20:08,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12421000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:19:48,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12274000,614000,3684000,1938000,1926000,99,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:19:43,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12439000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:19:37,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12421000,70000,3684000,1938000,1926000,99,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:16:22,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12421000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:16:06,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12150000,744000,3684000,1938000,1927000,99,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:15:56,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12413000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:15:51,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12414000,1000,3684000,1938000,1928000,99,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:15:46,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12408000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:14:55,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12271000,330000,3684000,1938000,1938000,100,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:12:50,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12452000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:12:45,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12312000,452000,3684000,1938000,1938000,100,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:12:29,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12458000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:12:24,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12455000,1000,3684000,1938000,1938000,100,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:06:53,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12457000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:06:48,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12459000,1000,3684000,1938000,1938000,100,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:03:07,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12460000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,19:03:02,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12458000,357000,3684000,1938000,1938000,100,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,18:59:46,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12453000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,18:59:41,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12000000,1042000,3684000,1938000,1938000,100,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,18:43:34,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12502000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,17:47:45,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12033000,291000,3684000,1938000,1429000,73,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,16:55:30,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12274000,417000,3684000,1938000,1897000,97,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,16:55:25,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12407000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,16:55:20,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12317000,229000,3684000,1938000,1898000,97,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,16:55:10,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12406000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,16:55:05,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12387000,316000,3684000,1938000,1898000,97,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,16:53:39,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12409000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,16:41:42,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12380000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,16:31:20,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12378000,276000,3684000,1938000,1938000,100,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,15:51:55,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12497000,1000,3684000,1938000,1938000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,15:31:26,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12529000,630000,3684000,1938000,1898000,97,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,15:24:20,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12353000,174000,3684000,1938000,1918000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,14:45:44,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12416000,51000,3684000,1938000,1918000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,14:45:24,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12422000,1000,3684000,1938000,1918000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,14:45:04,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12268000,391000,3684000,1938000,1918000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,14:44:13,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12390000,273000,3684000,1938000,1918000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,14:43:58,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12342000,200000,3684000,1938000,1918000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,14:43:38,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12432000,3684000,1938000,1918000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,14:16:59,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12517000,955000,3684000,1938000,1730000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,14:16:29,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12525000,3684000,1938000,1730000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,14:15:49,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12327000,290000,3684000,1938000,1719000,88,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,14:15:14,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12523000,3684000,1938000,1724000,88,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:53:21,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12065000,370000,3684000,1938000,1354000,69,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:53:11,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11900000,547000,3684000,1938000,1355000,69,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:30:42,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11620000,1000,3684000,1938000,962000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:29:52,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11633000,98000,3684000,1938000,962000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:29:27,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11880000,1066000,3684000,1938000,956000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:28:57,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11511000,3684000,1938000,957000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:28:47,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11666000,293000,3684000,1938000,954000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:28:17,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11601000,1000,3684000,1938000,957000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:28:02,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11483000,400000,3684000,1938000,957000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:27:28,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11612000,1000,3684000,1938000,958000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:27:23,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11615000,1000,3684000,1938000,958000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:25:11,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11697000,1000,3684000,1938000,958000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:25:06,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11643000,3684000,1938000,958000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:18:05,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11833000,1068000,3684000,1938000,835000,43,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:18:00,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11570000,1000,3684000,1938000,834000,43,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/26/23,13:17:49,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11484000,437000,3684000,1938000,836000,43,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:42:10,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12028000,1057000,3684000,1938000,1135000,58,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:42:04,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11750000,1000,3684000,1938000,1134000,58,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:41:54,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11687000,371000,3684000,1938000,1135000,58,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:40:44,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11696000,1000,3684000,1938000,1116000,57,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:40:29,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11616000,182000,3684000,1938000,1117000,57,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:39:44,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11643000,50000,3684000,1938000,1105000,57,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:39:39,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11541000,385000,3684000,1938000,1105000,57,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:37:58,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11651000,1000,3684000,1938000,1105000,57,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:37:53,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11652000,8000,3684000,1938000,1106000,57,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:37:43,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11635000,3684000,1938000,1106000,57,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:37:38,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11581000,205000,3684000,1938000,1106000,57,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:36:22,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11675000,3684000,1938000,1107000,57,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:35:32,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12090000,3684000,1938000,1116000,57,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:25:05,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11619000,285000,3684000,1938000,935000,48,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:24:55,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11508000,3684000,1938000,935000,48,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:24:50,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11492000,462000,3684000,1938000,935000,48,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:21:54,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11183000,3684000,1938000,938000,48,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:21:49,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11284000,874000,3684000,1938000,939000,48,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:19:44,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11538000,3684000,1938000,941000,48,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:19:38,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11460000,318000,3684000,1938000,941000,48,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:07:01,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11587000,3684000,1938000,951000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:06:56,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11432000,551000,3684000,1938000,951000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:06:51,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11672000,222000,3684000,1938000,951000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:06:41,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11523000,661000,3684000,1938000,952000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:05:04,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11713000,3684000,1938000,952000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:02:59,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11859000,1044000,3684000,1938000,917000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:02:54,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11581000,1000,3684000,1938000,917000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:02:34,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11611000,254000,3684000,1938000,919000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:02:18,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11621000,1000,3684000,1938000,919000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:02:13,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11621000,138000,3684000,1938000,919000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:01:32,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11698000,3684000,1938000,920000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,23:01:27,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11989000,3684000,1938000,919000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,22:54:10,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11732000,975000,3684000,1938000,793000,40,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,22:54:05,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11445000,1000,3684000,1938000,793000,40,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,22:52:30,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11429000,532000,3684000,1938000,812000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,22:52:14,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11591000,1000,3684000,1938000,813000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/25/23,22:52:09,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11593000,542000,3684000,1938000,813000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
