DATE,TIME,STATUS,NAME,TYPE,SOURCE,PRESENT,TECHNOLOGY,CYCLE_COUNT,VOLTAGE_MIN_DESIGN,VOLTAGE_NOW,CURRENT_NOW,CHARGE_FULL_DESIGN,CHARGE_FULL,CHARGE_NOW,CAPACITY,CAPACITY_LEVEL,MODEL_NAME,MANUFACTURER,SERIAL_NUMBER
07/28/23,17:06:41,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12200000,1000,3684000,1814000,1524000,84,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,17:04:41,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12139000,189000,3684000,1814000,1525000,84,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,17:03:30,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12026000,262000,3684000,1814000,1525000,84,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,16:57:57,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12068000,189000,3684000,1814000,1526000,84,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,16:49:03,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12181000,229000,3684000,1814000,1527000,84,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,16:35:12,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12204000,177000,3684000,1814000,1528000,84,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,16:30:07,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12523000,3684000,1814000,1529000,84,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,16:18:32,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11993000,145000,3684000,1814000,1339000,73,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,16:14:15,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11988000,298000,3684000,1814000,1403000,77,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,15:58:45,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12483000,3684000,1814000,1405000,77,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,15:21:34,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11657000,184000,3684000,1814000,752000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,15:21:28,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11487000,225000,3684000,1814000,752000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,15:20:29,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11349000,816000,3684000,1814000,753000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,15:20:17,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11597000,169000,3684000,1814000,754000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,15:16:51,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11507000,237000,3684000,1814000,755000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,15:13:12,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11713000,182000,3684000,1814000,755000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,15:08:56,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11554000,258000,3684000,1814000,681000,37,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,15:04:14,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11297000,760000,3684000,1814000,748000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,15:02:35,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11949000,3684000,1814000,772000,42,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,15:02:03,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11613000,132000,3684000,1814000,763000,42,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,15:01:08,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11462000,536000,3684000,1814000,776000,42,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,15:00:52,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12028000,3684000,1814000,779000,42,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,14:58:41,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11632000,216000,3684000,1814000,741000,40,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,14:58:35,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11546000,56000,3684000,1814000,741000,40,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,14:57:44,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11362000,642000,3684000,1814000,754000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,14:56:27,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11566000,404000,3684000,1814000,772000,42,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,14:55:01,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11719000,51000,3684000,1814000,747000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,14:54:44,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11557000,683000,3684000,1814000,750000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,14:53:18,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11819000,292000,3684000,1814000,725000,39,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,14:53:11,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11608000,187000,3684000,1814000,726000,40,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,14:28:08,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11379000,1000,3684000,1814000,285000,15,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:50:36,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11768000,3684000,1814000,462000,25,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:50:26,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11559000,292000,3684000,1814000,459000,25,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:50:19,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11762000,3684000,1814000,459000,25,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:49:27,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11399000,1000,3684000,1814000,444000,24,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:49:09,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11698000,3684000,1814000,445000,24,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:48:47,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11441000,292000,3684000,1814000,439000,24,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:44:41,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11169000,688000,3684000,1814000,469000,25,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:44:39,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11438000,293000,3684000,1814000,469000,25,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:17:17,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11986000,3684000,1814000,869000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:17:01,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11772000,142000,3684000,1814000,865000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:16:55,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11485000,638000,3684000,1814000,865000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:16:49,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11786000,172000,3684000,1814000,864000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:14:36,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11647000,161000,3684000,1814000,827000,45,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:14:27,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11853000,3684000,1814000,827000,45,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:14:21,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11549000,1000,3684000,1814000,826000,45,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:14:15,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11457000,142000,3684000,1814000,827000,45,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:04:51,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11465000,892000,3684000,1814000,948000,52,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:04:18,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11621000,48000,3684000,1814000,955000,52,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:03:54,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11704000,17000,3684000,1814000,949000,52,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:03:12,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11768000,1000,3684000,1814000,957000,52,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:03:01,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11588000,736000,3684000,1814000,959000,52,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:02:47,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12120000,3684000,1814000,963000,53,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:02:17,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11851000,146000,3684000,1814000,955000,52,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,13:01:51,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12156000,3684000,1814000,959000,52,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:59:58,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11890000,146000,3684000,1814000,927000,51,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:59:52,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12101000,3684000,1814000,927000,51,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:59:40,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11894000,290000,3684000,1814000,923000,50,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:59:30,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12111000,3684000,1814000,924000,50,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:58:37,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11861000,291000,3684000,1814000,908000,50,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:58:30,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12060000,3684000,1814000,908000,50,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:58:28,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11869000,288000,3684000,1814000,908000,50,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:58:22,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12073000,3684000,1814000,908000,50,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:57:41,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11804000,292000,3684000,1814000,896000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:57:35,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11735000,241000,3684000,1814000,896000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:57:29,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12014000,3684000,1814000,896000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:57:21,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11793000,251000,3684000,1814000,894000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:57:10,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11660000,3684000,1814000,896000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:57:06,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11808000,252000,3684000,1814000,895000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:56:56,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11575000,3684000,1814000,896000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:56:22,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11756000,250000,3684000,1814000,887000,48,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:56:17,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11679000,300000,3684000,1814000,887000,48,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:56:01,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11712000,1000,3684000,1814000,890000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:52:12,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12127000,3684000,1814000,891000,49,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:39:37,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11647000,1000,3684000,1814000,670000,36,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:39:16,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11727000,3684000,1814000,673000,37,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:26:37,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11472000,1000,3684000,1814000,452000,24,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,12:10:10,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11478000,1000,3684000,1814000,454000,25,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:58:01,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11265000,263000,3684000,1814000,458000,25,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:55:04,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11514000,3684000,1814000,459000,25,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:40:52,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11231000,49000,3684000,1814000,210000,11,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:34:45,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11235000,1000,3684000,1814000,292000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:26:27,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11389000,171000,3684000,1814000,294000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:24:18,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11295000,262000,3684000,1814000,294000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:19:07,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11391000,1000,3684000,1814000,295000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:18:15,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11283000,258000,3684000,1814000,295000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:18:03,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11391000,1000,3684000,1814000,296000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:17:16,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11364000,354000,3684000,1814000,296000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:16:52,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11179000,386000,3684000,1814000,298000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:16:44,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11392000,7000,3684000,1814000,298000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:16:19,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11397000,1000,3684000,1814000,298000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:15:51,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11395000,1000,3684000,1814000,298000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:14:56,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11154000,305000,3684000,1814000,299000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:11:16,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11401000,1000,3684000,1814000,301000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:09:07,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11402000,1000,3684000,1814000,301000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:06:02,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11384000,1000,3684000,1814000,301000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:05:00,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11413000,10000,3684000,1814000,302000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:04:41,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11136000,540000,3684000,1814000,302000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,11:03:15,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11792000,3684000,1814000,303000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,10:55:42,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11269000,297000,3684000,1814000,170000,9,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,10:28:06,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11312000,656000,3684000,1814000,537000,29,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,10:27:46,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11041000,443000,3684000,1814000,537000,29,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,10:27:40,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11507000,1000,3684000,1814000,537000,29,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,10:27:24,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11507000,1000,3684000,1814000,537000,29,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,10:26:29,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11509000,1000,3684000,1814000,538000,29,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,10:26:03,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11509000,1000,3684000,1814000,538000,29,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,10:23:36,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11469000,104000,3684000,1814000,538000,29,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,10:23:12,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11470000,111000,3684000,1814000,538000,29,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,10:17:13,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11898000,3684000,1814000,538000,29,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,10:05:59,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11340000,79000,3684000,1814000,340000,18,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,09:15:45,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11589000,1000,3684000,1814000,749000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,08:44:19,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11594000,1000,3684000,1814000,751000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,08:44:07,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11572000,246000,3684000,1814000,752000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,08:43:33,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11597000,1000,3684000,1814000,752000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,08:41:22,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11577000,131000,3684000,1814000,752000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,08:41:12,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11580000,162000,3684000,1814000,753000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,08:39:10,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11600000,1000,3684000,1814000,753000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,08:38:38,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11600000,1000,3684000,1814000,753000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,08:36:47,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11603000,1000,3684000,1814000,754000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,08:35:55,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11592000,217000,3684000,1814000,754000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,08:33:05,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11607000,1000,3684000,1814000,754000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,08:26:30,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11621000,48000,3684000,1814000,755000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,08:22:57,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12019000,3684000,1814000,756000,41,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/28/23,08:14:21,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11870000,955000,3684000,1814000,606000,33,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,23:26:04,Suspended,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11145000,686000,3684000,1814000,602000,33,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,21:28:45,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12387000,154000,3684000,1814000,1814000,100,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,21:24:39,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12498000,183000,3684000,1814000,1814000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,21:01:21,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12436000,290000,3684000,1814000,1727000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:52:57,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12254000,125000,3684000,1814000,1730000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:49:32,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12349000,1000,3684000,1814000,1731000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:37:06,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12348000,13000,3684000,1814000,1733000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:37:02,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12265000,1000,3684000,1814000,1733000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:36:58,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12350000,5000,3684000,1814000,1733000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:36:46,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12350000,1000,3684000,1814000,1734000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:36:10,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12241000,156000,3684000,1814000,1734000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:35:41,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12352000,1000,3684000,1814000,1734000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:34:21,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12341000,38000,3684000,1814000,1735000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:34:13,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12330000,75000,3684000,1814000,1735000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:33:34,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12225000,140000,3684000,1814000,1735000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:32:44,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12305000,212000,3684000,1814000,1736000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:32:38,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12355000,1000,3684000,1814000,1736000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:31:51,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12343000,105000,3684000,1814000,1736000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:31:45,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12354000,1000,3684000,1814000,1736000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:30:22,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12354000,38000,3684000,1814000,1737000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:29:14,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12341000,132000,3684000,1814000,1738000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:29:06,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12243000,142000,3684000,1814000,1738000,95,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:06:39,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12364000,15000,3684000,1814000,1743000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:05:52,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12316000,67000,3684000,1814000,1743000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:05:28,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12366000,1000,3684000,1814000,1744000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:02:51,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12280000,363000,3684000,1814000,1745000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
